"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","EMP","WOMEN","THND_PER","Q","2009-Q2",17559.25,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2009-Q3",17516.7,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2009-Q4",17977.26,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2010-Q1",17498.49,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2010-Q2",17505.89,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2010-Q3",17585.45,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2010-Q4",17689.17,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2011-Q1",17795.62,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2011-Q2",17939.38,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2011-Q3",18046.86,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2011-Q4",18158.45,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2012-Q1",17979.94,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2012-Q2",18059.95,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2012-Q3",18155.93,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2012-Q4",18233.68,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2013-Q1",18303.76,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2013-Q2",18370.34,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2013-Q3",18424.32,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2013-Q4",18451.98,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2014-Q1",18503.27,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2014-Q2",18541.64,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2014-Q3",18592.64,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2014-Q4",18637.25,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2015-Q1",18683.24,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2015-Q2",18753.15,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2015-Q3",18758.46,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2015-Q4",18827.65,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2016-Q1",19152.68,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2016-Q2",19160.29,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2016-Q3",19230.01,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2016-Q4",19262.91,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2017-Q1",19293.67,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2017-Q2",19366.9,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2017-Q3",19392.99,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2017-Q4",19438.64,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2018-Q1",19475.03,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2018-Q2",19477.27,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2018-Q3",19549.2,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2018-Q4",19575.4,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2019-Q1",19640.04,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2019-Q2",19749.11,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2019-Q3",19852.92,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2019-Q4",19862.33,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2020-Q1",19992.58,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2020-Q2",19825.14,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2020-Q3",19636.45,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2020-Q4",19604.93,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2021-Q1",19285.77,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2021-Q2",19347.34,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2021-Q3",19461.62,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2021-Q4",19517.97,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2022-Q1",19756.19,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2022-Q2",19898.28,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2022-Q3",20001.52,"E"
"DEU","EMP","WOMEN","THND_PER","Q","2022-Q4",20136.61,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2005-Q1",71.08057,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2005-Q2",71.03249,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2005-Q3",71.30802,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2005-Q4",71.5904,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2006-Q1",72.0508,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2006-Q2",72.5591,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2006-Q3",73.10735,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2006-Q4",73.39166,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2007-Q1",74.1218,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2007-Q2",74.61024,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2007-Q3",74.88068,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2007-Q4",74.9997,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2008-Q1",75.50314,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2008-Q2",75.65935,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2008-Q3",76.18914,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2008-Q4",75.90954,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2009-Q1",74.03288,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2009-Q2",73.99065,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2009-Q3",74.593,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2009-Q4",75.04022,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2010-Q1",74.40872,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2010-Q2",75.12789,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2010-Q3",75.63899,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2010-Q4",75.87014,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2011-Q1",75.92142,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2011-Q2",76.55279,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2011-Q3",76.66058,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2011-Q4",77.15596,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2012-Q1",76.54685,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2012-Q2",76.841,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2012-Q3",77.10674,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2012-Q4",76.94328,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2013-Q1",76.61122,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2013-Q2",77.2191,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2013-Q3",76.87905,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2013-Q4",77.06278,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2014-Q1",76.91043,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2014-Q2",76.97507,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2014-Q3",77.20555,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2014-Q4",76.985,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2015-Q1",77.17323,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2015-Q2",76.6678,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2015-Q3",76.77692,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2015-Q4",77.05707,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2016-Q1",77.39575,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2016-Q2",77.25483,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2016-Q3",77.43739,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2016-Q4",77.36992,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2017-Q1",77.44518,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2017-Q2",77.70612,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2017-Q3",78.06528,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2017-Q4",78.11475,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2018-Q1",78.38195,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2018-Q2",78.39492,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2018-Q3",78.78262,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2018-Q4",78.86188,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2019-Q1",79.32335,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2019-Q2",79.48882,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2019-Q3",79.16305,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2019-Q4",79.72643,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2020-Q1",77.83842,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2020-Q2",77.43355,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2020-Q3",77.77348,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2020-Q4",78.42795,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2021-Q1",78.36867,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2021-Q2",79.05265,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2021-Q3",79.80277,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2021-Q4",80.14725,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2022-Q1",80.66767,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2022-Q2",80.92706,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2022-Q3",80.89954,"E"
"DEU","EMP","MEN","PC_WKGPOP","Q","2022-Q4",81.02483,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2005-Q1",65.19444,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2005-Q2",65.19944,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2005-Q3",65.5234,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2005-Q4",65.89368,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2006-Q1",66.40794,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2006-Q2",66.9909,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2006-Q3",67.47513,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2006-Q4",67.7817,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2007-Q1",68.48769,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2007-Q2",68.81258,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2007-Q3",69.18359,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2007-Q4",69.36181,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2008-Q1",69.81321,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2008-Q2",69.80685,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2008-Q3",70.35694,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2008-Q4",70.43853,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2009-Q1",68.92602,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2009-Q2",69.08018,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2009-Q3",69.37293,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2009-Q4",70.21363,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2010-Q1",69.65968,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2010-Q2",70.13804,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2010-Q3",70.5849,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2010-Q4",70.88297,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2011-Q1",71.07722,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2011-Q2",71.69345,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2011-Q3",71.94899,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2011-Q4",72.34257,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2012-Q1",71.66929,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2012-Q2",71.974,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2012-Q3",72.23612,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2012-Q4",72.29878,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2013-Q1",72.24374,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2013-Q2",72.63425,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2013-Q3",72.57074,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2013-Q4",72.63647,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2014-Q1",72.6034,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2014-Q2",72.84293,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2014-Q3",72.95162,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2014-Q4",72.84793,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2015-Q1",73.09779,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2015-Q2",72.89476,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2015-Q3",72.88558,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2015-Q4",73.07181,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2016-Q1",73.50845,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2016-Q2",73.42911,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2016-Q3",73.82656,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2016-Q4",73.89347,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2017-Q1",73.97997,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2017-Q2",74.08572,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2017-Q3",74.41753,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2017-Q4",74.52017,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2018-Q1",74.76174,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2018-Q2",74.69926,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2018-Q3",75.06174,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2018-Q4",75.13313,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2019-Q1",75.64301,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2019-Q2",75.63916,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2019-Q3",75.63686,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2019-Q4",75.79168,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2020-Q1",74.51653,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2020-Q2",74.15243,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2020-Q3",74.10233,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2020-Q4",74.66211,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2021-Q1",74.70644,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2021-Q2",75.33554,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2021-Q3",76.39913,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2021-Q4",76.80186,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2022-Q1",77.07957,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2022-Q2",77.29937,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2022-Q3",77.23196,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2022-Q4",77.26468,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2005-Q1",59.26036,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2005-Q2",59.288,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2005-Q3",59.65187,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2005-Q4",60.11055,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2006-Q1",60.67575,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2006-Q2",61.33811,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2006-Q3",61.7706,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2006-Q4",62.06906,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2007-Q1",62.77206,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2007-Q2",62.93756,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2007-Q3",63.41249,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2007-Q4",63.64768,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2008-Q1",64.03951,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2008-Q2",63.85454,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2008-Q3",64.45785,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2008-Q4",64.91148,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2009-Q1",63.73717,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2009-Q2",64.08066,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2009-Q3",64.08678,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2009-Q4",65.36266,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2010-Q1",64.88412,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2010-Q2",65.12552,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2010-Q3",65.5079,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2010-Q4",65.89346,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2011-Q1",66.2294,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2011-Q2",66.81239,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2011-Q3",67.21326,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2011-Q4",67.50211,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2012-Q1",66.75738,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2012-Q2",67.08588,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2012-Q3",67.32858,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2012-Q4",67.61269,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2013-Q1",67.83975,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2013-Q2",68.01331,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2013-Q3",68.2287,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2013-Q4",68.16772,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2014-Q1",68.25676,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2014-Q2",68.65843,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2014-Q3",68.64194,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2014-Q4",68.66175,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2015-Q1",68.96423,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2015-Q2",69.06501,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2015-Q3",68.9288,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2015-Q4",69.01332,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2016-Q1",69.53729,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2016-Q2",69.50826,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2016-Q3",70.10477,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2016-Q4",70.30521,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2017-Q1",70.39845,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2017-Q2",70.35245,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2017-Q3",70.64689,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2017-Q4",70.81818,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2018-Q1",71.03394,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2018-Q2",70.89359,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2018-Q3",71.24859,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2018-Q4",71.30869,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2019-Q1",71.86286,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2019-Q2",71.69736,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2019-Q3",72.02296,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2019-Q4",71.77548,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2020-Q1",71.09894,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2020-Q2",70.78201,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2020-Q3",70.34122,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2020-Q4",70.81774,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2021-Q1",70.95926,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2021-Q2",71.53026,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2021-Q3",72.89249,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2021-Q4",73.35876,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2022-Q1",73.39029,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2022-Q2",73.58084,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2022-Q3",73.47571,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","Q","2022-Q4",73.4217,"E"
"GRC","EMP","MEN","THND_PER","Q","1989-Q1",2378.517,
"GRC","EMP","MEN","THND_PER","Q","1989-Q2",2383.329,
"GRC","EMP","MEN","THND_PER","Q","1989-Q3",2388.398,
"GRC","EMP","MEN","THND_PER","Q","1989-Q4",2393.755,
"GRC","EMP","MEN","THND_PER","Q","1990-Q1",2403.35,
"GRC","EMP","MEN","THND_PER","Q","1990-Q2",2408.245,
"GRC","EMP","MEN","THND_PER","Q","1990-Q3",2412.943,
"GRC","EMP","MEN","THND_PER","Q","1990-Q4",2411.463,
"GRC","EMP","MEN","THND_PER","Q","1991-Q1",2407.313,
"GRC","EMP","MEN","THND_PER","Q","1991-Q2",2406.585,
"GRC","EMP","MEN","THND_PER","Q","1991-Q3",2405.671,
"GRC","EMP","MEN","THND_PER","Q","1991-Q4",2408.43,
"GRC","EMP","MEN","THND_PER","Q","1992-Q1",2400.172,
"GRC","EMP","MEN","THND_PER","Q","1992-Q2",2402.384,
"GRC","EMP","MEN","THND_PER","Q","1992-Q3",2403.467,
"GRC","EMP","MEN","THND_PER","Q","1992-Q4",2405.978,
"GRC","EMP","MEN","THND_PER","Q","1993-Q1",2413.622,
"GRC","EMP","MEN","THND_PER","Q","1993-Q2",2415.222,
"GRC","EMP","MEN","THND_PER","Q","1993-Q3",2418.477,
"GRC","EMP","MEN","THND_PER","Q","1993-Q4",2420.679,
"GRC","EMP","MEN","THND_PER","Q","1994-Q1",2445.795,
"GRC","EMP","MEN","THND_PER","Q","1994-Q2",2446.657,
"GRC","EMP","MEN","THND_PER","Q","1994-Q3",2448.179,
"GRC","EMP","MEN","THND_PER","Q","1994-Q4",2455.369,
"GRC","EMP","MEN","THND_PER","Q","1995-Q1",2442.506,
"GRC","EMP","MEN","THND_PER","Q","1995-Q2",2446.995,
"GRC","EMP","MEN","THND_PER","Q","1995-Q3",2452.187,
"GRC","EMP","MEN","THND_PER","Q","1995-Q4",2454.313,
"GRC","EMP","MEN","THND_PER","Q","1996-Q1",2469.225,
"GRC","EMP","MEN","THND_PER","Q","1996-Q2",2467.02,
"GRC","EMP","MEN","THND_PER","Q","1996-Q3",2464.534,
"GRC","EMP","MEN","THND_PER","Q","1996-Q4",2467.221,
"GRC","EMP","MEN","THND_PER","Q","1997-Q1",2445.74,
"GRC","EMP","MEN","THND_PER","Q","1997-Q2",2437.044,
"GRC","EMP","MEN","THND_PER","Q","1997-Q3",2432.392,
"GRC","EMP","MEN","THND_PER","Q","1997-Q4",2440.824,
"GRC","EMP","MEN","THND_PER","Q","1998-Q1",2535.377,
"GRC","EMP","MEN","THND_PER","Q","1998-Q2",2555.047,
"GRC","EMP","MEN","THND_PER","Q","1998-Q3",2570.008,
"GRC","EMP","MEN","THND_PER","Q","1998-Q4",2564.468,
"GRC","EMP","MEN","THND_PER","Q","1999-Q1",2557.934,
"GRC","EMP","MEN","THND_PER","Q","1999-Q2",2548.145,
"GRC","EMP","MEN","THND_PER","Q","1999-Q3",2542.242,
"GRC","EMP","MEN","THND_PER","Q","1999-Q4",2540.379,
"GRC","EMP","MEN","THND_PER","Q","2000-Q1",2556.728,
"GRC","EMP","MEN","THND_PER","Q","2000-Q2",2567.24,
"GRC","EMP","MEN","THND_PER","Q","2000-Q3",2579.029,
"GRC","EMP","MEN","THND_PER","Q","2000-Q4",2589.503,
"GRC","EMP","MEN","THND_PER","Q","2001-Q1",2653.668,
"GRC","EMP","MEN","THND_PER","Q","2001-Q2",2650.713,
"GRC","EMP","MEN","THND_PER","Q","2001-Q3",2652.292,
"GRC","EMP","MEN","THND_PER","Q","2001-Q4",2641.828,
"GRC","EMP","MEN","THND_PER","Q","2002-Q1",2646.49,
"GRC","EMP","MEN","THND_PER","Q","2002-Q2",2669.52,
"GRC","EMP","MEN","THND_PER","Q","2002-Q3",2675.767,
"GRC","EMP","MEN","THND_PER","Q","2002-Q4",2688.923,
"GRC","EMP","MEN","THND_PER","Q","2003-Q1",2709.277,
"GRC","EMP","MEN","THND_PER","Q","2003-Q2",2702.827,
"GRC","EMP","MEN","THND_PER","Q","2003-Q3",2711.577,
"GRC","EMP","MEN","THND_PER","Q","2003-Q4",2713.018,
"GRC","EMP","MEN","THND_PER","Q","2004-Q1",2699.739,
"GRC","EMP","MEN","THND_PER","Q","2004-Q2",2714.226,
"GRC","EMP","MEN","THND_PER","Q","2004-Q3",2712.899,
"GRC","EMP","MEN","THND_PER","Q","2004-Q4",2718.836,
"GRC","EMP","MEN","THND_PER","Q","2005-Q1",2730.946,
"GRC","EMP","MEN","THND_PER","Q","2005-Q2",2732.301,
"GRC","EMP","MEN","THND_PER","Q","2005-Q3",2726.983,
"GRC","EMP","MEN","THND_PER","Q","2005-Q4",2743.77,
"GRC","EMP","MEN","THND_PER","Q","2006-Q1",2754.501,
"GRC","EMP","MEN","THND_PER","Q","2006-Q2",2755.46,
"GRC","EMP","MEN","THND_PER","Q","2006-Q3",2768.209,
"GRC","EMP","MEN","THND_PER","Q","2006-Q4",2771.33,
